SMK Order,Item Name,SMK ID or Item ID,Quantity,Overrun%,Qty with OR%,Cylinder,Around,Repeat,Across,Width,Length,Bottom Gusset (BM),Lip,Zip Header,Web Width (W.W.),lbs/m,Net (ft),Net (lbs),Net (kg),Incl OR (ft),Incl OR (lbs),Incl OR (kg),Film grade,Mil
4773,B Organic 12oz Romaine Hearts,15304,250000,0.22,305000,30.5,3,10.16666667,2,9.75,13.25,0,0,1,28.5,15.43635334,105902.7778,3859.088336,1750.470986,129201.3889,4708.08777,2135.574603,"L/LDPE Bag Film-Zip, clear",1.6
4775,Aldi's 2lb/0.91kg Honeycrisp (Chelan),15306,100000,0.22,122000,29.75,3,9.916666667,1,9.75,14.5,0,1.75,0,30.75,11.9810292,82638.88889,1198.10292,543.4559195,100819.4444,1461.685563,663.0162218,"L/LDPE Bag Film - General, clear",1.18
4776,Aldi's 3lb/1.36kg Fuji (Chelan),15307,80000,0.22,97600,21.5,2,10.75,1,10.5,16.5,0,1.75,0,34.75,14.67731329,71666.66667,1174.185063,532.6068507,87433.33333,1432.505777,649.7803579,"L/LDPE Bag Film - General, clear",1.18
4777,Aldi's 3lb/1.36kg Golden (Chelan),15308,80000,0.22,97600,21.5,2,10.75,1,10.5,16.5,0,1.75,0,34.75,14.67731329,71666.66667,1174.185063,532.6068507,87433.33333,1432.505777,649.7803579,"L/LDPE Bag Film - General, clear",1.18
4778,Ready Set Serve Parsley 1lb (non-zip),15262,100000,0.2,120000,24.25,2,12.125,1,12,16,0,0,0,32,18.73272733,101041.6667,1873.272733,849.7109377,121250,2247.92728,1019.653125,L/LDPE Bag Film - General,1.45
4779,Maristone Greenhouse Produce (small),14764,50000,0.3,65000,20.25,2,10.125,1,10,13,0,0,0.75,27.5,15.76078813,42187.5,788.0394067,357.45233,54843.75,1024.451229,464.688029,"L/LDPE Bag Film - Zip, clear",1.7
4787,Walmart 5lb Red Del (Oneonta-Starr),15121,200000,0.2,240000,34.5,3,11.5,1,11,20,0,1.75,0,41.75,20.78255586,191666.6667,4156.511171,1885.381099,230000,4987.813405,2262.457319,"L/LDPE Bag Film - General, clear",1.3
4790,Superfresh Apples 3lb (Mexico Export),15289,560000,0.2,672000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,497777.7778,8155.579973,3699.346808,597333.3333,9786.695968,4439.21617,"L/LDPE Bag Film - General, clear",1.18
4805,Lojo Cabbage USA,15310,150000,0.2,180000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,113437.5,1998.838777,906.6673217,"Bag Film - LC, clear",0.9
4806,Pacific Cauliflower,15213,1200000,0.18,1416000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,756250,13325.59185,6044.448811,892375,15724.19838,7132.449597,"L/LDPE Bag Film - LC, clear",0.9
4807,UPC/PLU Cauliflower MEXICO,14757,150000,0.2,180000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,113437.5,1998.838777,906.6673217,"L/LDPE Bag Film - LC, clear",0.9
4815,Superfresh Apples 3lb (Mexico Export),15289,560000,0.2,672000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,497777.7778,8155.579973,3699.346808,597333.3333,9786.695968,4439.21617,"L/LDPE Bag Film - General, clear",1.18
4816,Ocean Mist Green Onions 5.5oz.,15161,500000,0.2,600000,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,239583.3333,4198.870825,1904.595312,287500,5038.644991,2285.514375,"Bag Film - General, clear",1.45
4823,Mountain Grown 3lb Apples Conventional Non-USA,15313,500000,0.2,600000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,444444.4444,7281.767833,3302.988222,533333.3333,8738.1214,3963.585866,"L/LDPE Bag Film - General, clear",1.18
4830,Walmart 3lb Pink Lady (Oneonta-Starr),15119,300000,0.2,360000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,266666.6667,4369.0607,1981.792933,320000,5242.87284,2378.151519,"L/LDPE Bag Film - General, clear",1.18
4860,Pacific Romaine Hearts 3ct/22oz,15328,400000,0.25,500000,30.5,3,10.16666667,1,10,13.75,0,0,1.25,30,17.26434256,338888.8889,6905.737023,3132.421765,423611.1111,8632.171278,3915.527206,"L/LDPE Bag Film-Zip, clear",1.7
4861,Pacific 6ct Romaine Hts USA,15191,400000,0.25,500000,26.5,2,13.25,1,13,20,0,0,1.375,42.75,32.06285586,441666.6667,12825.14234,5817.446405,552083.3333,16031.42793,7271.808006,"L/LDPE Bag Film - Zipper, clear",1.7
4872,Generic 3lb Apples (Sana),15330,200000,0.18,236000,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,175000,2867.196084,1300.551612,206500,3383.291379,1534.650902,"L/LDPE Bag Film - General, clear",1.18
4873,Ocean Mist Hearts 3ct/22oz,15331,250000,0.25,312500,30.5,3,10.16666667,1,9.75,13.75,0,0,1.75,31,15.74101821,211805.5556,3935.254553,1785.019756,264756.9444,4919.068192,2231.274695,"L/LDPE Bag Film-Zip, clear",1.5
4874,Walmart 3lb Gala (Chelan),15124,300000,0.2,360000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,266666.6667,4369.0607,1981.792933,320000,5242.87284,2378.151519,"L/LDPE Bag Film - General, clear",1.18
4875,Aldi's 3lb/1.36kg Red (Chelan),15305,200000,0.2,240000,21.5,2,10.75,1,10.5,16.5,0,1.75,0,34.75,14.67731329,179166.6667,2935.462658,1331.517127,215000,3522.555189,1597.820552,"L/LDPE Bag Film - General, clear",1.18
4883,Hello Fresh Scallions 2 Bulbs (bag),15314,1500000,0.2,1800000,18.5,5,3.7,2,3.5,13,0,1.5,0,27.5,4.912512902,231250,7368.769354,3342.451852,277500,8842.523224,4010.942223,"Bag Film - General, clear",1.45
4886,UPC/PLU Cauliflower (Pacific),15189,300000,0.2,360000,30.25,2,15.125,2,14.5,8.25,6,1.5,0,24,10.87803416,189062.5,3263.410249,1480.273178,226875,3916.092298,1776.327814,"LLDPE Bag Film - LC, clear",0.9
4903,Unprinted Sideweld Bag (6.25x8.25),15311,250000,0.1,275000,12,1,12,1,6.25,8.25,0,0,0,16.5,5.93347318,250000,1483.368295,672.8514447,275000,1631.705124,740.1365891,L/LDPE Bag Film - LC clear,0.9
4909,GN Green Onions 5.5oz.,15340,1000000,0.2,1200000,28.75,5,5.75,1,5.5,14.75,0,0,0,29.5,8.18953318,479166.6667,8189.53318,3714.747882,575000,9827.439816,4457.697458,"L/LDPE Bag Film - General, clear",1.45
4910,"Ocean Mist 13"" Lettuce Bilingual",15341,1000000,0.15,1150000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,552083.3333,9728.049146,4412.614146,634895.8333,11187.25652,5074.506268,"L/LDPE Bag Film - LC, clear",0.9
4961,Washington Apples $1.99 (3lb - Chelan Fr),15368,250000,0.22,305000,30.5,3,10.16666667,1,10,16.5,0,1.75,0,34.75,13.88086993,211805.5556,3470.217483,1574.080324,258402.7778,4233.665329,1920.377996,"L/LDPE Bag Film - General, clear",1.18
4965,Superfresh 5lb Apples USA,15369,240000,0.2,288000,36,3,12,1,11.75,19.875,0,2,0,41.75,21.68614524,240000,5204.674858,2360.825028,288000,6245.609829,2832.990034,"L/LDPE Bag Film - General, clear",1.3
4966,Altar 5.5oz Green Onions,15371,657000,0.2,788400,29.25,5,5.85,1,5.75,14.5,0,0.375,0,29.375,8.29665493,320287.5,5450.902289,2472.513058,384345,6541.082746,2967.01567,"Bag Film - General, clear",1.45
4976,Generic 3lb Pears (Chelan Fr),15377,250000,0.22,305000,30.5,3,10.16666667,1,10,16.5,0,1.75,0,34.75,13.88086993,211805.5556,3470.217483,1574.080324,258402.7778,4233.665329,1920.377996,"L/LDPE Bag Film - General, clear",1.18
4982,Generic 2lb Pears Organic (WA Fruit),15367,92000,0.22,112240,25.25,3,8.416666667,1,8,16.375,0,2,0,34.75,11.49153986,64527.77778,1057.221667,479.5526024,78723.88889,1289.810434,585.0541749,"L/LDPE Bag Film - General, clear",1.18
4983,Superfresh Apples 3lb (Mexico Export),15289,500000,0.2,600000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,444444.4444,7281.767833,3302.988222,533333.3333,8738.1214,3963.585866,"L/LDPE Bag Film - General, clear",1.18
4984,Top Rd 3lb Apples (Evans - Mexico),15379,400000,0.22,488000,36,3,12,1,11.5,16.375,0,2,0,34.75,16.38397762,400000,6553.59105,2972.689399,488000,7995.381081,3626.681067,"L/LDPE Bag Film - General, clear",1.18
4987,Ocean Mist Romaine Hearts 3ct Domestic,15374,2000000,0.18,2360000,30.5,3,10.16666667,2,10,14,0,0.25,0,28.25,13.86648298,847222.2222,27732.96596,12579.59084,999722.2222,32724.89983,14843.91719,"L/LDPE Bag Film - General, clear",1.45
4999,Trader Joe's 2lb D'Anjou Organic,15294,160000,0.22,195200,33,4,8.25,1,8,15.75,0,2,0,33.5,10.85880531,110000,1737.40885,788.0834847,134200,2119.638797,961.4618513,"L/LDPE Bag Film - General, clear",1.18
5000,Ocean Mist Hearts 3ct/22oz Bilingual,15376,750000,0.25,937500,30.5,3,10.16666667,1,10,14,0,0,1.75,31.5,15.9949056,635416.6667,11996.1792,5441.431191,794270.8333,14995.224,6801.788988,"L/LDPE Bag Film-Zip, clear",1.5
5002,Independent 3lb Apples with wax stmt,15299,480000,0.2,576000,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,420000,6881.270602,3121.323869,504000,8257.524723,3745.588643,"L/LDPE Bag Film - General, clear",1.18
5015,"Washington Apples $1.99 (3lb Chelan 10.0"")",15368,250000,0.22,305000,30.5,3,10.16666667,1,10,16.5,0,1.75,0,34.75,13.88086993,211805.5556,3470.217483,1574.080324,258402.7778,4233.665329,1920.377996,"L/LDPE Bag Film - General, clear",1.18
5020,Independent 4lb Granny Smith,15392,120000,0.2,144000,21,2,10.5,1,10,19,0,2,0,40,18.180002,105000,2181.60024,989.5673772,126000,2617.920288,1187.480853,"L/LDPE Bag Film - General, clear",1.3
5021,Independent 5lb Apples with wax,15393,540000,0.18,637200,32,3,10.66666667,1,10.5,20,0,2,0,42,21.62954084,480000,11679.95205,5297.991496,566400,13782.34342,6251.629966,"L/LDPE Bag Film - General, clear",1.45
5022,Aldi's 3lb Pink Lady ORGANIC (Chelan),15394,150000,0.22,183000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,133333.3333,2184.53035,990.8964665,162666.6667,2665.127027,1208.893689,"L/LDPE Bag Film - General, clear",1.18
5025,Trader Joe's Organic Kiwi 1lb (No COO),15373,420000,0.18,495600,25.25,4,6.3125,2,6,11.5,0,1.5,0,24.5,154.4863151,110468.75,64884.25232,29431.30378,130353.125,76563.41774,34728.93847,L/LDPE Bag Film - General,30
5026,Superfresh 5lb Apples Organic,15395,120000,0.22,146400,36,3,12,1,11.75,19.875,0,2,0,41.75,21.68614524,120000,2602.337429,1180.412514,146400,3174.851663,1440.103267,"L/LDPE Bag Film - General, clear",1.3
5027,B-Organic Celery Sleeves Mexico,15396,250000,0.2,300000,29.75,4,7.4375,1,7.25,15.5,4,1.5,0,36.5,9.942916958,154947.9167,2485.72924,1127.519387,185937.5,2982.875087,1353.023264,"L/LDPE Bag Film - General, clear",1.1
5030,USA Pears 3lb,14734,480000,0.18,566400,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,390000,6389.751274,2898.372164,460200,7539.906503,3420.079154,"L/LDPE Bag Film - General, high clarity",1.18
5031,USA Pears 3lb (NWW),15397,320000,0.2,384000,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,260000,4259.834182,1932.24811,312000,5111.801019,2318.697732,"L/LDPE Bag Film - General, high clarity",1.18
5031,USA Pears 3lb (NWW),15397,320000,0.2,384000,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,260000,4259.834182,1932.24811,312000,5111.801019,2318.697732,"L/LDPE Bag Film - General, high clarity",1.18
5032,UPC/PLU Cauliflower MEXICO,14757,150000,0.2,180000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,113437.5,1998.838777,906.6673217,"L/LDPE Bag Film - LC, clear",0.9
5034,Ocean Mist Cauliflower Bilingual,15351,2000000,0.15,2300000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,1260416.667,22209.31975,10074.08135,1449479.167,25540.71771,11585.19355,"L/LDPE Bag Film - LC, clear",0.9
5036,"UPC 13"" Lettuce",15344,2000000,0.18,2360000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,1104166.667,19456.09829,8825.228292,1302916.667,22958.19598,10413.76938,"L/LDPE Bag Film - LC, clear",0.9
5036,"UPC 13"" Lettuce",15344,2000000,0.18,2360000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,1104166.667,19456.09829,8825.228292,1302916.667,22958.19598,10413.76938,"L/LDPE Bag Film - LC, clear",0.9
5037,Superfresh Apples 3lb (Mexico Export),15289,800000,0.2,960000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,711111.1111,11650.82853,5284.781154,853333.3333,13980.99424,6341.737385,"L/LDPE Bag Film - General, clear",1.18
5038,"Nordic 3lb Golden Del 2.25""",15400,100000,0.22,122000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,88888.88889,1456.353567,660.5976443,108444.4444,1776.751351,805.9291261,"L/LDPE Bag Film - General, clear",1.18
5039,"Nordic 3lb Golden Del 2.5""",15401,80000,0.25,100000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,71111.11111,1165.082853,528.4781154,88888.88889,1456.353567,660.5976443,"L/LDPE Bag Film - General, clear",1.18
5040,"Nordic 3lb Granny 2.25""",15402,120000,0.22,146400,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,106666.6667,1747.62428,792.7171732,130133.3333,2132.101622,967.1149513,"L/LDPE Bag Film - General, clear",1.18
5041,"Nordic 3lb Granny 2.5""",15403,200000,0.2,240000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,177777.7778,2912.707133,1321.195289,213333.3333,3495.24856,1585.434346,"L/LDPE Bag Film - General, clear",1.18
5046,UPC/PLU Cauliflower MEXICO,14757,150000,0.2,180000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,113437.5,1998.838777,906.6673217,"L/LDPE Bag Film - LC, clear",0.9
5052,Fresn n Quick 5.5oz Green Onions Mexico,15074,2000000,0.18,2360000,28.75,5,5.75,2,5.5,14.75,0,0,0,29.5,8.18953318,479166.6667,16379.06636,7429.495764,565416.6667,19327.29831,8766.805001,"L/LDPE Bag Film - General, clear",1.45
5053,Trader Joe's 6oz Green Onions Mex.,15350,300000,0.2,360000,28.75,5,5.75,1,5.5,14.5,0,0,0,29,8.050727533,143750,2415.21826,1095.535816,172500,2898.261912,1314.642979,"L/LDPE Bag Film - General, clear",1.45
5060,Independent 3lb Apples NO wax stmt,15408,160000,0.22,195200,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,140000,2293.756867,1040.44129,170800,2798.383378,1269.338374,"L/LDPE Bag Film - General, clear",1.18
5062,Sage 3lb Apples,15019,1000000,0.18,1180000,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,888888.8889,14563.53567,6605.976443,1048888.889,17184.97209,7795.052203,"L/LDPE Bag Film - General, clear",1.18
5063,Coastline Cauliflower Mexico,15398,150000,0.22,183000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,94531.25,1665.698981,755.5561014,115328.125,2032.152757,921.7784437,"L/LDPE Bag Film - LC, clear",0.9
5065,Superfresh Apples 3lb,15170,1000000,0.18,1180000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,888888.8889,14563.53567,6605.976443,1048888.889,17184.97209,7795.052203,"L/LDPE Bag Film - General, clear",1.18
5066,Ocean Mist Romaine Hearts 6ct/36oz Bilingual,15375,750000,0.2,900000,38.25,2,19.125,2,19,14,0,0,0,28,29.42013785,597656.25,22065.10339,10008.66524,717187.5,26478.12406,12010.39829,"L/LDPE Bag Film - General, clear",1.65
5070,Independent 3lb Red Del (reverse wicketing),15410,240000,0.18,283200,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,210000,3440.635301,1560.661935,247800,4059.949655,1841.581083,"L/LDPE Bag Film - General, clear",1.18
5072,Ocean Mist Romaine Hearts 3ct Bilingual Organic,15381,500000,0.2,600000,30.5,3,10.16666667,2,10,14,0,0.25,0,28.25,13.86648298,211805.5556,6933.24149,3144.897709,254166.6667,8319.889788,3773.877251,"L/LDPE Bag Film - General, clear",1.45
5073,USA Pears 3lb,14734,500000,0.2,600000,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,406250,6655.99091,3019.137671,487500,7987.189092,3622.965205,"L/LDPE Bag Film - General, high clarity",1.18
5073,USA Pears 3lb,14734,500000,0.2,600000,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,406250,6655.99091,3019.137671,487500,7987.189092,3622.965205,"L/LDPE Bag Film - General, high clarity",1.18
5074,USA Pears 3lb (NWW),15397,500000,0.2,600000,29.25,3,9.75,1,9.5,16.375,0,2,0,34.75,13.31198182,406250,6655.99091,3019.137671,487500,7987.189092,3622.965205,"L/LDPE Bag Film - General, high clarity",1.18
5075,Generic Apples No-Wt. (MPC),15343,240000,0.2,288000,24.25,2,12.125,1,12,19.875,0,2,0,41.75,21.91204259,242500,5258.890221,2385.416956,291000,6310.668265,2862.500347,L/LDPE Bag Film - General,1.3
5077,Ocean Mist Cauliflower Bilingual,15351,2000000,0.18,2360000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,1260416.667,22209.31975,10074.08135,1487291.667,26206.9973,11887.416,"L/LDPE Bag Film - LC, clear",0.9
5078,"UPC 13"" Lettuce",15344,2000000,0.18,2360000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,1104166.667,19456.09829,8825.228292,1302916.667,22958.19598,10413.76938,"L/LDPE Bag Film - LC, clear",0.9
5080,Pacific Cauliflower,15213,1200000,0.18,1416000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,756250,13325.59185,6044.448811,892375,15724.19838,7132.449597,"L/LDPE Bag Film - LC, clear",0.9
5082,"Walmart 3lb Granny (10"" - NuPlastiq)",15356,720000,0.18,849600,21,2,10.5,1,10,16.5,0,1.75,0,34.75,14.33598042,630000,10321.9059,4681.985804,743400,12179.84897,5524.743249,Bag Film-General-BioResin,1.18
5084,Superfresh Apples 3lb (Mexico Export),15289,560000,0.18,660800,32,3,10.66666667,1,10.5,16.375,0,2,0,34.75,14.56353567,497777.7778,8155.579973,3699.346808,587377.7778,9623.584368,4365.229234,"L/LDPE Bag Film - General, clear",1.18
5087,Luchador de Jalisco Tortillas de Maiz 900g,15210,100000,0.15,115000,27.25,3,9.083333333,2,9.033,10.212,2.812,0,0,23.236,10.1900404,37847.22222,1019.00404,462.2172004,43524.30556,1171.854646,531.5497805,L/LDPE bag film - clear,1.45
5089,"Walmart 3lb Granny (10"" - NuPlastiq)",15356,200000,0.2,240000,21,2,10.5,1,10,16.5,0,1.75,0,34.75,14.33598042,175000,2867.196084,1300.551612,210000,3440.635301,1560.661935,Bag Film-General-BioResin,1.18
5090,"Walmart 3lb Fuji (10"" - NuPlastiq)",15354,100000,0.22,122000,21,2,10.5,1,10,16.5,0,1.75,0,34.75,14.33598042,87500,1433.598042,650.2758061,106750,1748.989611,793.3364835,Bag Film-General-BioResin,1.18
5091,Walmart 3lb Honeycrisp (Biologiq),15352,240000,0.2,288000,30.5,3,10.16666667,1,10,16.5,0,1.75,0,34.75,13.88086993,203333.3333,3331.408784,1511.117111,244000,3997.69054,1813.340534,Bag Film-General-BioResin,1.18
5092,Ready Set Serve Kale 40oz (Boskovich),15335,25000,0.25,31250,28.75,2,14.375,1,14.25,24,0,0.125,0,48.125,33.40010884,29947.91667,835.002721,378.7547496,37434.89583,1043.753401,473.443437,"Bag Film - General, clear",1.45
5094,Generic 3lb Apples Organic (WA Fruit),15417,240000,0.22,292800,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,210000,3440.635301,1560.661935,256200,4197.575067,1904.00756,"L/LDPE Bag Film - General, clear",1.18
5097,UPC/PLU Cauliflower (Pacific) Grande,15296,1200000,0.18,1416000,32,2,16,2,15.25,8.5,6,1.5,0,24.5,11.74707821,800000,14096.49386,6394.127668,944000,16633.86275,7545.070648,"LLDPE Bag Film - LC, clear",0.9
5098,Babe Farms Romanesco 1hd,15208,250000,0.22,305000,26.5,2,13.25,1,13,12,6,1.5,0,31.5,13.89721307,276041.6667,3474.303266,1575.933624,336770.8333,4238.649985,1922.639021,"L/LDPE Bag Film - LC, clear",1
5100,"Walmart 3lb Granny (10"" - NuPlastiq)",15356,200000,0.2,240000,21,2,10.5,1,10,16.25,0,2,0,34.5,14.23284387,175000,2846.568774,1291.195126,210000,3415.882529,1549.434151,Bag Film-General-BioResin,1.18
5101,"Walmart 3lb Gala (10"" - NuPlastiq)",15353,320000,0.2,384000,21,2,10.5,1,10,16.25,0,2,0,34.5,14.23284387,280000,4554.510039,2065.912201,336000,5465.412047,2479.094642,Bag Film-General-BioResin,1.18
5102,"Walmart 3lb Pink Lady (10"" - NuPlastiq)",15358,120000,0.22,146400,21,2,10.5,1,10,16.25,0,2,0,34.5,14.23284387,105000,1707.941265,774.7170755,128100,2083.688343,945.1548321,Bag Film-General-BioResin,1.18
5103,Starr Ranch Apples No Wt (2/3lb),15362,400000,0.2,480000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,355555.5556,5825.414267,2642.390577,426666.6667,6990.49712,3170.868693,"L/LDPE Bag Film - General, clear",1.18
5104,Ocean Mist Green Onions 5.5oz.,15416,250000,0.22,305000,28.75,5,5.75,1,5.5,15,0,0.25,0,30.25,8.397741651,119791.6667,2099.435413,952.2976561,146145.8333,2561.311204,1161.80314,"Bag Film - General, clear",1.45
5105,"UPC/PLU Lettuce 13"" (Pacific)",15201,1200000,0.18,1416000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,662500,11673.65898,5295.136975,781750,13774.91759,6248.261631,"L/LDPE Bag Film - LC, clear",0.9
5106,Simple Truth Organic Cauliflower,15256,450000,0.2,540000,30.25,2,15.125,2,14.75,8.5,6,1.5,0,24.5,11.10465987,283593.75,4997.096943,2266.668304,340312.5,5996.516332,2720.001965,"L/LDPE Bag Film - LC with EPI, clear",0.9
5107,Pure Pacific Cauliflower Organic,15230,600000,0.2,720000,29.75,2,14.875,2,14.5,8.5,6,1.5,0,24.5,10.92111178,371875,6552.667066,2972.270283,446250,7863.200479,3566.72434,"L/LDPE Bag Film - LC, clear",0.9
5108,"Pacific 13"" Lettuce",15361,1200000,0.2,1440000,26.5,2,13.25,2,13,8.5,6,1.5,0,24.5,9.728049146,662500,11673.65898,5295.136975,795000,14008.39077,6354.16437,"L/LDPE Bag Film - LC, clear",0.9
5110,Superfresh Apples 3lb,15170,1000000,0.18,1180000,32,3,10.66666667,1,10.5,16.5,0,1.75,0,34.75,14.56353567,888888.8889,14563.53567,6605.976443,1048888.889,17184.97209,7795.052203,"L/LDPE Bag Film - General, clear",1.18
5112,Trader Joe's Organic Kiwi 1lb (No COO),15418,675000,0.2,810000,25.25,4,6.3125,2,6,11.5,0,1.5,0,24.5,154.4863151,177539.0625,104278.2627,47300.30965,213046.875,125133.9152,56760.37158,L/LDPE Bag Film - General,30
5113,"Walmart 3lb Fuji (10"" - NuPlastiq)",15354,250000,0.22,305000,21,2,10.5,1,10,16.25,0,2,0,34.5,14.23284387,218750,3558.210968,1613.993907,266875,4341.017381,1969.072567,Bag Film-General-BioResin,1.18
5114,Generic 3lb Apples (Chelan Fr),15347,500000,0.22,610000,30.5,3,10.16666667,1,10,16.5,0,1.75,0,34.75,13.88086993,423611.1111,6940.434966,3148.160649,516805.5556,8467.330658,3840.755991,"L/LDPE Bag Film - General, clear",1.18
5115,T&A Green Onions 5.5oz.,15419,200000,0.22,244000,24.25,4,6.0625,1,5.75,14.5,0,0,0,29,8.488267073,101041.6667,1697.653415,770.0505373,123270.8333,2071.137166,939.4616555,"L/LDPE Bag Film - General, clear",1.45
5116,"Walmart 5lb Red (11.5"" - NuPlastiq)",15420,240000,0.22,292800,35,3,11.66666667,1,11.5,19.875,0,2,0,41.75,19.1375598,233333.3333,4593.014351,2083.377643,284666.6667,5603.477508,2541.720724,Bag Film-General-BioResin,1.18
5117,Generic 3lb Apples Organic (WA Fruit),15417,240000,0.22,292800,21,2,10.5,1,10,16.375,0,2,0,34.75,14.33598042,210000,3440.635301,1560.661935,256200,4197.575067,1904.00756,"L/LDPE Bag Film - General, clear",1.18
5118,Ocean Mist Romaine Hearts 3ct Bilingual Organic,15381,500000,0.2,600000,30.5,3,10.16666667,2,10,14,0,0.25,0,28.25,13.86648298,211805.5556,6933.24149,3144.897709,254166.6667,8319.889788,3773.877251,"L/LDPE Bag Film - General, clear",1.45
5119,Ocean Mist Romaine Hearts 3ct Domestic,15374,2000000,0.18,2360000,30.5,3,10.16666667,2,10,14,0,0.25,0,28.25,13.86648298,847222.2222,27732.96596,12579.59084,999722.2222,32724.89983,14843.91719,"L/LDPE Bag Film - General, clear",1.45
